id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
12464875,Modern 1-bedroom apartment in Fordham,80316059154,unconfirmed,Brais,Bronx,University Heights,40.86084,-73.90288,United States,US,FALSE,flexible,Entire home/apt,2021,377,75,7,0,,,5,2,40,"Respect yourself, respect others, clean up after yourself, no smoking in house, no partying.  late check in after 9p.m. and before 9 a.m is $50, lock out is $50 thank you ",
32437147,“Tilt A Whirl “ Beach House -Parking for 6 cars,56242457568,unconfirmed,Bobby,Queens,Rockaway Beach,40.58515,-73.81838,United States,US,FALSE,strict,Entire home/apt,2004,805,161,2,92,1/18/2022,2.06,5,1,311,,
34046550,Bright and spacious bedroom in Brooklyn,35473433999,unconfirmed,Qingming,Brooklyn,Bay Ridge,40.63797,-74.02379,United States,US,TRUE,moderate,Private room,2007,246,49,30,1,12/31/2021,0.46,2,2,278,,
25440059,Cozy lil room in the coolest Brooklyn neighborhood,83824704517,unconfirmed,María Gabriela,Brooklyn,Bushwick,40.69026,-73.90689,United States,US,FALSE,moderate,Private room,2013,483,97,4,0,,,4,1,158,"No smoking, pets, overnight guests or loud noise.",
44117188,Cozy S. Williamsburg Landing Pad,2299672223,verified,D M,Brooklyn,Williamsburg,40.70896,-73.95383,United States,US,FALSE,strict,Entire home/apt,2019,953,191,4,4,8/15/2018,0.15,4,2,0,"I would expect guess to be respectful,  no smoking in the house.  No loud music, and keeping the place clean as well.",
21086278,BEAUTIFUL LUXURY 2BDR APARTMENT ON PARK AVE,31660896613,unconfirmed,Ofir,Manhattan,Midtown,40.74407,-73.98386,United States,US,FALSE,strict,Entire home/apt,2012,1197,239,3,0,,,4,2,179,,
21544135,"Apartment New York 
Hell’s Kitchens",8048034485,verified,Patricia,Manhattan,Upper West Side,40.76835,-73.98367,United States,US,TRUE,moderate,Private room,2012,529,106,30,0,,,2,1,97,NO Smoking,
6471868,"Sunny, quiet home away from home",51256055758,verified,David,Manhattan,Upper East Side,40.77756,-73.94859,United States,US,TRUE,flexible,Private room,2009,56,11,7,9,9/13/2018,0.6,4,1,32,,
49719719,Cozy Sun Filled Fresh Guest Room in Artsy Bushwick,72307290142,verified,Lisa,Brooklyn,Bushwick,40.7023,-73.92935,United States,US,TRUE,flexible,Private room,2019,489,98,2,26,6/23/2019,0.76,4,1,155,"Please remember that this is a residential building.  All building rules, Hotel occupancy restrictions, and year-round tenants must be respected.",
2809566,Scenic 1 Bedroom sleeps 4,68469488146,verified,Deborah,Manhattan,Washington Heights,40.85516,-73.93717,United States,US,FALSE,moderate,Entire home/apt,2003,904,181,4,0,,,4,1,152,,
43922778,UES Beautiful Apartment off Park Av,40325097650,verified,Natalia,Manhattan,Upper East Side,40.76786,-73.96973,United States,US,FALSE,moderate,Entire home/apt,2017,752,150,4,23,7/7/2019,0.76,3,1,17,"Please be respectful of other guests.  Keep the common areas clean and pick up after your self.  No loud music after 10:00PM.  It is a safe neighborhood but please, keep doors locked for safety No smoking in the house (smoking is allowed on the front or back decks).",
53881852,5min to JFK! Private Suite TwinBeds New home R1,64536588224,verified,Johann,Queens,Jamaica,40.69252,-73.80272,United States,US,TRUE,moderate,Private room,2018,206,41,1,23,5/28/2019,1.75,2,4,114,,
56817879,COZY Bedroom in the heart of the Lower East Side!,94958585384,unconfirmed,Isaac,Manhattan,Civic Center,40.71391,-74.00489,,US,TRUE,flexible,Private room,2008,195,39,1,11,11/5/2017,0.45,3,1,0,#NAME?,
17237851,SJU大学,74058768529,unconfirmed,Peng,Queens,Flushing,40.72465,-73.80162,United States,US,TRUE,moderate,Shared room,2013,1061,212,1,0,,,2,1,0,"Being clean and respectful of our apartment, the building and it's tenants is our number 1 ""rule"". Other than that, no pets or smoking allowed. We also ask you be mindful of our furniture, and use the coasters given. There will be a $25 fee if we find watermarks and extensive scratches. We will have before photos for guests to sign off on, insuring that we will not place blame on guests for marks previously on furniture.  ",
8277336,Cozy studio in Upper West Side,81610016361,verified,Martina,Manhattan,Upper West Side,40.78148,-73.97869,United States,US,FALSE,strict,Entire home/apt,2005,540,108,4,0,,,1,1,173,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",
4142818,"Sunny 2BR in Brooklyn townhouse, steps to subway",50241036527,verified,Elizabeth,Brooklyn,Windsor Terrace,40.65282,-73.97394,United States,US,FALSE,moderate,Entire home/apt,2017,679,136,3,56,5/28/2019,0.99,4,1,182,"No guests over other than the ones in your booking. No smoking in apartment or rooftop lounge No partying No loud music that would disturb other residents. No pets. Must be clean and sanitary. If you cook, you must clean up and return all cooking utensils back in their proper place. If you wish to do laundry, bring your own detergent.",
21915832,"Private&comfortable bedroom.
Williamsburg Brooklyn",28085811985,unconfirmed,Daniela,Brooklyn,Williamsburg,40.71101,-73.93613,United States,US,FALSE,flexible,Private room,2021,251,50,2,2,12/9/2018,0.28,3,2,148,Keep the apartment clean and damage free please.,
44217154,Beautiful Fort Greene triplex with Yard,78439975053,unconfirmed,Bettina,Brooklyn,Fort Greene,40.6864,-73.96882,United States,US,TRUE,flexible,Entire home/apt,2003,620,124,3,1,4/29/2019,0.42,4,1,15,- Please respect noise levels after 9pm,
24009602,Elevated Living in the East Village,26618743166,verified,Britt,Manhattan,East Village,40.72498,-73.97604,United States,US,FALSE,moderate,Private room,2010,267,53,1,6,6/17/2019,1.49,2,1,160,No smoking No pets We don't charge a cleaning fee - guests are expected to contribute to light cleaning and maintenance for comfort of guests after them!,
3171323,Theater District Studio (Sleeps 4),68608505930,verified,Redi,Manhattan,Hell's Kitchen,40.76453,-73.99515,United States,US,FALSE,strict,Entire home/apt,2007,93,19,2,8,3/13/2017,0.13,1,1,189,"Not really a 'rules based' household, or perhaps  it is more that  we and our guests have always understood each other! We do appreciate people taking outdoor shoes off in the house.",
29276335,Newly Renovated 2 BR near Columbia Presbyt./Armory,5399574243,verified,Jose,Manhattan,Washington Heights,40.84062,-73.93744,United States,US,TRUE,moderate,Entire home/apt,2007,513,103,3,18,2/27/2022,3.14,4,2,351,,
25600226,2 Bedroom Apt w private entrance & backyard,80591440635,verified,Hidemi,Brooklyn,Bedford-Stuyvesant,40.67882,-73.94941,United States,US,TRUE,moderate,Entire home/apt,2017,1118,224,2,0,,,2,1,40,,
36281155,Light-filled classic Central Park,5679123403,unconfirmed,Dana,Manhattan,Upper West Side,40.79936,-73.96155,United States,US,TRUE,strict,Private room,2021,253,51,30,85,9/12/2021,0.58,4,1,288,,
32896661,138 Bowery-Classic King Studio,62877037971,unconfirmed,Jeniffer,Manhattan,Nolita,40.72011,-73.99563,United States,US,FALSE,moderate,Entire home/apt,2009,1059,212,15,14,1/8/2022,0.92,4,51,67,,
46415308,Private Bedstuy Bedroom,62386050832,verified,Richard,Brooklyn,Bedford-Stuyvesant,40.69512,-73.95111,United States,US,TRUE,moderate,Private room,2009,959,192,1,0,,,5,1,0,Guests cannot wear shoes in the house.,
32949130,Nice Private Room Queens NY St. John’s University,62940087401,unconfirmed,Andrew,Queens,Jamaica Estates,40.72114,-73.79652,United States,US,FALSE,flexible,Private room,2019,145,29,30,3,1/7/2022,0.47,3,7,323,,
31027126,*PRIVATE* Big Bedroom 20 minutes from Manhattan,92916304405,unconfirmed,Freddy,Queens,Jackson Heights,40.75568,-73.85793,United States,US,TRUE,flexible,Private room,2014,689,138,1,164,2/13/2022,3.99,3,4,90,,
37590659,Stylish Apartment: close to all!,29385692217,unconfirmed,Dee,Queens,Flushing,40.75236,-73.78657,United States,US,FALSE,strict,Entire home/apt,2015,771,154,8,16,12/30/2020,0.46,4,10,57,,
11406116,**East Side NYC 1 Bedroom Apt**,13391410208,unconfirmed,Kara,Manhattan,Murray Hill,40.7481,-73.97417,United States,US,TRUE,strict,Entire home/apt,2004,1006,201,30,0,,,1,121,365,"No smoking. No pets, please.",
25166118,Beautiful Park Slope summer 1-bedroom sublet,24379869709,unconfirmed,Michelle,Brooklyn,Park Slope,40.67093,-73.97555,United States,US,TRUE,strict,Entire home/apt,2019,116,23,60,0,,,4,2,32,Absolutely no smoking and no pets,
51659949,Spacious 2 BR Bedford Stuyvesant Bklyn NY,63692755196,verified,Alvin,Brooklyn,Bedford-Stuyvesant,40.68932,-73.94098,United States,US,TRUE,flexible,Entire home/apt,2005,479,96,2,77,6/24/2019,2.97,1,1,88,,
24063727,Sonder | The Nash | Lively 1BR + Grilling Area,26433891199,unconfirmed,Sonder (NYC),Manhattan,Murray Hill,40.74918,-73.97379,United States,US,FALSE,strict,Entire home/apt,2018,789,158,29,0,,,2,327,158,,
7057306,One bedroom apartment in NoLita,52741592699,unconfirmed,Alberto,Manhattan,Civic Center,40.7139,-74.00621,United States,US,TRUE,moderate,Entire home/apt,2007,172,34,1,0,,,4,1,397,"Earlier than 1pm check-in may be an option, will accommodate when possible.   Mutual civility and respect make life simple.  I tend to turn in by 10pm - so this not a great location for very  late night check-ins.  Not a good situation for coming and going into the small hours. Quiet after 10pm.",
28793624,Big studio across the street from Prospect Park,82092555456,verified,Mariel,Brooklyn,Prospect-Lefferts Gardens,40.66137,-73.9616,United States,US,TRUE,flexible,Entire home/apt,2006,530,106,30,23,2/28/2022,0.61,2,1,17,,
50022379,Spacious Bedroom in TriBeCa,83781392737,unconfirmed,Anna,Manhattan,Civic Center,40.71727,-74.00335,United States,US,TRUE,flexible,Private room,2017,508,102,3,0,,,5,1,189,"--The building has 5 units in total and all other units are occupied by year-round young professionals who work at the local hospitals, law firms, consulting companies and University professors.  Please be mindful of them and act as you would with your year-round neighbors. Please keep quiet, clean and respectful at all hours. --Absolutely NO SMOKING, of any kind, in the apartment or the building's stoop. There is a park with benches across the street if you must have a smoke.",
1045520,Beautiful Meatpacking District Loft,6644226026,unconfirmed,Eddy,Manhattan,Chelsea,40.74138,-74.00197,United States,US,TRUE,strict,Private room,2011,1065,213,3,167,5/28/2019,1.65,4,1,,,
25508544,"UWS 3BR/2BTH Apt, 1 block from Central Park",84952590268,unconfirmed,Jamie,Manhattan,Upper West Side,40.79097,-73.96885,United States,US,FALSE,moderate,Entire home/apt,2020,156,31,4,2,6/4/2019,1.36,5,1,256,,
17817766,Sweet Studio Manhattan,52152523926,verified,Elena,Manhattan,Midtown,40.74688,-73.98701,United States,US,FALSE,moderate,Entire home/apt,2019,323,65,4,17,2/26/2019,1.06,2,1,208,"House rules: Guests agree to the following terms and conditions 1.Guest(s) agree to NO PARTIES anywhere on the property. Legal action will be taken for parties that cause damages to the unit, property, reputation, or relationship with building staff or other residents.  2.Smoking of any kind is not permitted in the unit or on the premises.  3.Guests agree to abide by maximum occupancy of unit, and observe quiet hours between 9pm and 9am 4.Guests are responsible for action of ALL GUESTS occupying their unit at all times.  5.Guests agree to return all keys, remotes, and parking passes. Replacement fees may apply for unreturned items 6.Guests understand that onsite building staff (maintenance and concierge) are not affiliated with Jordan or AIRBNB. Please contact me directly for any needed items. 7.Guests understand that no pets are to be in the unit.  8.Guests agree to pay replacement cost for any unreturned items, and $125 per hour fee for unauthorized early checkin or late checkout.  9",
7204770,Spacious & Artsy Astoria Apartment,76327488648,unconfirmed,Jorge,Queens,Astoria,40.76512,-73.92431,United States,US,FALSE,flexible,Entire home/apt,2004,647,129,3,11,10/2/2016,0.24,4,1,294,Please no loud music or smoking in the courtyard. You can smoke in the house by the window if you need to. Pets are allowed if you have references in your profile.,
5281661,Tiny Private Artist's Studio in NYC,62339419889,verified,Ayesha,Bronx,Williamsbridge,40.87765,-73.86318,United States,US,FALSE,moderate,Entire home/apt,2015,1123,225,5,85,7/2/2019,2.24,5,1,207,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
32428863,Historic Park Slope Gem - 1br,89419688628,verified,Valeria,Brooklyn,Park Slope,40.67441,-73.97295,United States,US,TRUE,strict,Entire home/apt,2019,810,162,30,39,1/18/2022,0.42,5,1,271,,
1673485,3 bedroom duplex apt with backyard,76595613600,verified,Stephanie,Brooklyn,Bedford-Stuyvesant,40.68812,-73.94627,United States,US,FALSE,strict,Entire home/apt,2017,473,95,30,62,7/2/2019,0.73,3,3,423,No Smoking No Pets,
12071637,Private Bedroom & bath - Huge Apt in Williamsburg,8478106686,unconfirmed,Idit,Brooklyn,Williamsburg,40.71683,-73.94448,United States,US,TRUE,strict,Private room,2015,177,35,10,0,,,1,1,0,,
19573528,❤️ A Warm Place to Stay. A Clean & Sunny RM,46797004366,unconfirmed,Kazuya,Queens,Woodside,40.74461,-73.90648,United States,US,TRUE,strict,Private room,2017,606,121,30,0,,,5,103,238,,
54913548,Exótico,76647046561,verified,Carlos,Queens,Sunnyside,40.74233,-73.9125,United States,US,FALSE,strict,Shared room,2020,294,59,1,30,3/4/2019,2.78,2,1,157,,
48219672,Quiet & Cozy Bushwick Bedroom,97849507412,unconfirmed,Nina,Brooklyn,Bushwick,40.69617,-73.91119,United States,US,TRUE,flexible,Private room,2008,1077,215,2,4,9/26/2016,0.11,1,1,354,No smoking or parties allowed,
1535410,New York City- Riverdale Modern two bedrooms unit,12400458941,unconfirmed,West,Bronx,Spuyten Duyvil,40.87991,-73.91673,United States,US,TRUE,moderate,Entire home/apt,2016,344,69,2,47,7/3/2019,1.22,1,1,28,No Smoking No Pets,
13544069,"Bright, Beautiful Double Room",395642555,verified,"Rossy,  Carmen And Juan",Bronx,University Heights,40.85487,-73.91391,United States,US,TRUE,strict,Private room,2008,906,181,3,55,5/27/2019,2.15,3,4,80,No smoking in condo or hallways of building.  No parties.  Well-behaved pets OK.  Quiet and respectful of our neighbors.,
22717220,Sunny Spacious New Brooklyn Condo,83074541551,verified,Nathan,Brooklyn,Greenpoint,40.73578,-73.95369,United States,US,FALSE,strict,Entire home/apt,2003,1168,234,4,3,3/25/2019,0.43,3,1,321,"Share our house as a guest, don't worry about cost of snacks or an occasional beer. No smoking. Please consult first if you will be traveling with small children. We try to keep the space clean and ask everyone to remove their shoes in the appartment and be respectful to everyone.",
15964800,Modern Harlem Hamilton Heights Garden Apartment,45705201387,verified,Sumitra,Manhattan,Harlem,40.82794,-73.95118,United States,US,FALSE,flexible,Entire home/apt,2006,592,118,2,69,7/3/2019,3.36,3,1,69,"Use of all of kitchen except gas stove/oven. There is a microwave, sink, plates and all other basic kitchen utensils. No fire or lit candles.",
41288307,BEAUTIFUL&BRIGHT 2bd/2ba(E Village),31691620637,verified,Zac,Manhattan,East Village,40.72756,-73.98588,United States,US,FALSE,strict,Entire home/apt,2004,853,171,4,2,5/28/2016,0.05,5,2,0,,
11229380,Spacious and Clean Get Away,84340641926,verified,Maria,Staten Island,South Beach,40.59116,-74.08174,United States,US,TRUE,moderate,Entire home/apt,2007,558,112,4,24,7/6/2019,0.7,3,1,127,#NAME?,
50668570,Writers Paradise 3 NYC,4026250753,unconfirmed,Amardeep,Staten Island,Concord,40.59719,-74.08754,United States,US,TRUE,moderate,Private room,2014,571,114,4,23,5/5/2019,0.87,2,7,312,,
