date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
20141201T000000,515000.0,5,2.75,2980,4502,2.0,0,0,3,9,2980,0,2007,0,98028,47.7698,-122.235,2850,4501
20140902T000000,269950.0,3,2.5,1480,9743,2.0,0,0,4,7,1480,0,1996,0,98010,47.3293,-122.001,1810,9601
20150309T000000,750000.0,3,2.0,1760,5488,1.5,0,0,3,7,1540,220,1927,0,98119,47.6479,-122.367,1760,5943
20150330T000000,1125000.0,6,4.0,5330,18116,2.0,0,0,3,11,3950,1380,2000,0,98006,47.5503,-122.137,4590,16900
20141028T000000,685000.0,3,1.0,1570,2280,2.0,0,0,3,7,1570,0,1922,0,98119,47.6413,-122.364,1580,2640
20140807T000000,252500.0,2,1.0,900,7500,1.0,0,0,4,6,900,0,1961,0,98014,47.6481,-121.916,1190,10000
20140718T000000,1488000.0,4,4.25,5180,13077,2.0,0,3,3,12,4280,900,1998,0,98006,47.5513,-122.109,5030,15069
20141027T000000,325250.0,4,2.75,2130,9339,1.0,0,0,3,7,1330,800,1991,0,98198,47.3788,-122.316,2090,7628
20150105T000000,423000.0,4,2.25,2200,9351,1.0,0,0,5,7,1290,910,1962,0,98133,47.7448,-122.333,1910,8660
20150429T000000,374900.0,3,2.5,2480,4950,2.0,0,0,3,7,2480,0,2004,0,98058,47.4389,-122.116,2230,5298
20140818T000000,625000.0,2,1.5,1490,5750,1.5,0,0,4,7,1190,300,1900,0,98116,47.5872,-122.39,1590,4025
20141020T000000,355000.0,3,2.25,1430,4777,2.0,0,0,3,7,1430,0,2010,0,98059,47.4867,-122.152,1639,3854
20140729T000000,750000.0,4,1.75,2520,21834,1.0,1,4,3,8,1420,1100,1960,0,98146,47.4996,-122.378,1700,8100
20140509T000000,280000.0,4,2.0,2190,14439,1.0,0,0,4,7,1180,1010,1977,0,98001,47.2702,-122.29,2160,14439
20140915T000000,665000.0,4,2.5,2080,8100,1.0,0,2,5,8,1220,860,1952,0,98177,47.7228,-122.369,2090,8100
20140725T000000,1320000.0,3,2.75,2680,20104,1.0,0,0,5,9,1820,860,1964,0,98039,47.6304,-122.234,3060,19837
20140918T000000,330000.0,4,2.25,1790,9920,1.0,0,0,4,7,1170,620,1969,0,98059,47.5126,-122.149,1990,9648
20150423T000000,600000.0,3,1.0,1040,5000,1.5,0,2,3,7,1040,0,1912,0,98107,47.6754,-122.359,1440,4400
20140707T000000,475000.0,5,2.5,2510,8050,1.0,0,0,4,7,1490,1020,1977,0,98034,47.7212,-122.172,1840,8471
20150227T000000,450000.0,2,1.0,1020,5000,1.5,0,0,4,6,1020,0,1906,0,98107,47.6725,-122.396,1490,5000
20141202T000000,267800.0,3,1.75,1410,1899,2.0,0,0,3,8,1410,0,2014,0,98106,47.5171,-122.347,1410,1811
20140912T000000,435000.0,3,2.5,1730,4065,2.0,0,0,3,8,1730,0,1996,0,98029,47.5668,-122.005,1730,4094
20150413T000000,440000.0,3,2.5,2290,6302,2.0,0,0,3,9,2290,0,1997,0,98058,47.435,-122.107,2700,7500
20140523T000000,1325000.0,4,3.0,3370,7920,1.0,0,3,3,10,1860,1510,1988,0,98117,47.6773,-122.403,2730,7380
20150417T000000,625000.0,3,1.75,1840,5664,2.0,0,0,3,7,1270,570,1948,0,98115,47.6899,-122.283,1480,5664
20150227T000000,415000.0,3,2.25,1445,1512,2.0,0,0,3,7,1300,145,2004,0,98027,47.5341,-122.069,1445,1082
20140919T000000,215000.0,3,1.0,1150,7560,1.0,0,0,4,6,1150,0,1958,0,98058,47.4613,-122.184,1230,7560
20140806T000000,367500.0,5,3.0,2980,10064,1.0,0,0,3,7,1680,1300,1940,0,98155,47.7372,-122.316,1590,7800
20140707T000000,195000.0,2,1.0,1190,27007,1.0,0,0,4,5,1190,0,1910,0,98027,47.524,-122.04,1730,12632
20150403T000000,489000.0,4,2.5,3910,8442,2.0,0,0,3,9,2710,1200,2000,0,98038,47.3766,-122.027,2650,7576
20140616T000000,500000.0,3,1.75,1540,10800,1.0,0,0,5,6,770,770,1947,0,98040,47.5763,-122.222,2020,10800
20140703T000000,255000.0,2,1.5,920,1598,2.0,0,0,3,7,920,0,1995,0,98133,47.7081,-122.342,1110,1598
20150407T000000,425000.0,4,1.0,1260,7645,1.5,0,0,3,6,1260,0,1925,0,98146,47.5044,-122.35,1170,7649
20140908T000000,402000.0,4,1.75,1510,9176,1.0,0,0,5,7,1510,0,1957,0,98133,47.7651,-122.339,1480,9176
20150326T000000,585000.0,4,2.5,2820,5612,2.0,0,0,3,9,2820,0,2007,0,98028,47.7477,-122.236,1620,14881
20140812T000000,455000.0,3,2.5,1600,7829,2.0,0,0,3,7,1600,0,1987,0,98034,47.7288,-122.227,1580,9104
20141223T000000,252000.0,3,1.75,2050,11313,1.0,0,0,3,7,1520,530,1987,0,98023,47.2837,-122.358,1620,8065
20150317T000000,399950.0,4,2.5,2350,5100,2.0,0,0,3,8,2350,0,2003,0,98038,47.3507,-122.007,2190,5100
20141203T000000,325000.0,3,1.0,1050,9083,1.0,0,0,3,7,1050,0,1951,0,98155,47.7533,-122.307,1440,9071
20150410T000000,735000.0,4,3.5,2340,2810,2.0,0,2,3,8,1730,610,2011,0,98027,47.5403,-122.028,2600,2843
20140718T000000,419000.0,3,2.5,1970,4058,2.0,0,0,3,7,1970,0,2004,0,98065,47.5308,-121.853,2340,4067
20141231T000000,485000.0,4,2.5,2100,8886,2.0,0,0,4,7,2100,0,1964,0,98007,47.5947,-122.134,1840,9058
20150130T000000,245000.0,2,1.0,710,6322,1.0,0,0,3,6,710,0,1942,0,98126,47.5165,-122.376,740,6720
20140521T000000,668750.0,4,2.5,2340,6420,1.0,0,2,3,8,1590,750,1964,0,98177,47.7728,-122.386,2110,10856
20140715T000000,372000.0,4,1.75,1890,10550,1.0,0,0,5,7,1010,880,1969,0,98056,47.5147,-122.193,1930,7291
20140812T000000,290000.0,4,1.75,2340,7200,1.0,0,0,3,8,1590,750,1960,0,98146,47.497,-122.369,1970,7800
20141204T000000,1270000.0,5,3.0,3950,9520,1.0,0,0,3,9,2250,1700,1953,2002,98004,47.6363,-122.207,1890,9520
20140821T000000,285000.0,4,2.5,2360,7350,1.0,0,0,4,7,1440,920,1965,0,98001,47.3417,-122.277,1450,7305
20140821T000000,299000.0,3,2.25,2540,9961,1.0,0,0,4,8,1320,1220,1969,0,98031,47.41,-122.208,1870,10251
20150303T000000,1500000.0,5,3.5,3520,5400,2.0,0,0,3,9,2400,1120,2008,0,98119,47.6364,-122.363,1360,3600
20150218T000000,406250.0,4,3.25,2550,11524,2.0,0,0,3,8,2550,0,1990,0,98019,47.7324,-121.963,2370,14001
20141223T000000,383000.0,3,1.5,1400,14850,1.5,0,0,4,7,1400,0,1910,0,98070,47.4471,-122.464,1350,14850
20140602T000000,440000.0,4,2.75,2340,11034,1.0,0,0,3,8,1720,620,1967,0,98155,47.7686,-122.278,2370,11941
20140916T000000,560000.0,4,1.75,1740,8800,1.0,0,0,4,8,1740,0,1965,0,98007,47.6232,-122.142,2180,8436
20140617T000000,950000.0,3,2.75,2750,18029,1.0,0,2,5,9,1810,940,1978,0,98006,47.5617,-122.134,2850,10021
20141218T000000,350000.0,3,1.75,1480,9375,1.0,0,0,4,7,1480,0,1957,0,98146,47.5076,-122.366,1370,9000
20140625T000000,260000.0,3,1.5,1580,8184,1.0,0,0,3,7,1140,440,1954,0,98148,47.4294,-122.331,1540,9476
20140519T000000,560000.0,4,1.0,1660,4690,1.5,0,0,3,7,1260,400,1945,0,98117,47.6829,-122.378,1400,3876
20140508T000000,545000.0,3,2.25,1780,191228,2.0,0,2,3,8,1780,0,1988,0,98045,47.4575,-121.748,2440,87120
20140801T000000,400000.0,4,3.5,3350,9681,1.0,0,1,3,7,2140,1210,1980,0,98198,47.3978,-122.322,2580,9681
20140827T000000,210000.0,3,1.0,1730,7210,1.0,0,0,3,7,1430,300,1963,0,98001,47.3404,-122.28,1820,7210
20141204T000000,309900.0,5,2.5,2100,17825,1.0,0,0,4,7,1400,700,1974,0,98092,47.3094,-122.191,2200,14602
20140521T000000,1065000.0,2,1.75,1890,9466,2.0,0,0,3,8,1890,0,1987,0,98004,47.6144,-122.211,2180,12825
20140910T000000,242500.0,3,1.0,1020,5870,1.0,0,0,3,6,1020,0,1941,0,98155,47.741,-122.314,1160,6901
20150416T000000,909950.0,5,3.75,3050,8972,2.0,0,0,3,9,3050,0,2014,0,98033,47.6819,-122.172,2750,8979
20150113T000000,769000.0,5,2.25,3320,13138,1.0,0,2,4,9,1900,1420,1964,0,98028,47.759,-122.269,2820,13138
20140528T000000,700000.0,4,3.5,4490,5099,2.0,0,0,3,9,3390,1100,2006,0,98065,47.5394,-121.861,4290,5537
20141027T000000,287500.0,4,2.25,2250,12000,2.0,0,0,3,8,2250,0,1985,0,98032,47.3715,-122.274,2140,11871
20140718T000000,325000.0,3,2.25,2450,49658,1.0,0,0,3,7,1770,680,1978,0,98045,47.486,-121.726,1340,121097
20150327T000000,481203.0,2,1.0,940,3800,1.0,0,0,3,7,940,0,1929,0,98115,47.6798,-122.292,1680,3800
20150327T000000,485000.0,4,2.25,1850,9911,1.0,0,0,4,7,1850,0,1957,0,98008,47.6019,-122.116,1650,8670
20140825T000000,290000.0,3,1.5,1310,8100,1.0,0,0,3,7,1310,0,1965,0,98034,47.7328,-122.201,1330,8100
20150105T000000,312500.0,3,1.0,1170,7350,1.0,0,0,4,7,1170,0,1960,0,98008,47.625,-122.117,1170,7350
20140701T000000,545000.0,3,2.5,1530,3210,1.5,0,0,5,7,1010,520,1928,0,98117,47.6913,-122.393,1330,4410
20140828T000000,546800.0,4,2.25,2170,10000,1.0,0,0,3,8,1420,750,1975,0,98008,47.6219,-122.109,2390,11000
20140625T000000,320000.0,4,2.5,2000,10051,2.0,0,0,3,7,2000,0,1997,0,98038,47.3625,-122.025,2000,6686
20150313T000000,459950.0,3,2.5,2340,4273,2.0,0,0,3,7,2340,0,2002,0,98065,47.5362,-121.878,2400,4624
20141007T000000,449950.0,3,2.25,1540,1270,3.0,0,0,3,7,1540,0,2014,0,98103,47.6935,-122.341,1230,1454
20140930T000000,469000.0,3,3.25,1390,1278,2.0,0,0,3,8,1140,250,2005,0,98107,47.6735,-122.375,1390,1256
20150417T000000,425000.0,4,1.75,1910,16785,1.0,0,0,4,7,1110,800,1981,0,98028,47.7474,-122.235,1590,9900
20150128T000000,914600.0,4,3.0,3180,80837,2.0,0,0,3,11,3180,0,1985,0,98072,47.7336,-122.134,3180,38715
20140717T000000,695000.0,3,1.75,2080,5687,1.5,0,0,4,8,2080,0,1924,0,98144,47.5776,-122.289,2300,5995
20150426T000000,390000.0,5,1.75,1940,6654,1.5,0,0,4,7,1940,0,1953,0,98166,47.4663,-122.359,2300,9500
20141015T000000,305000.0,2,1.0,1030,6000,1.0,0,0,3,7,1030,0,1925,0,98118,47.5669,-122.283,1510,5000
20141112T000000,281000.0,3,1.0,1340,21336,1.5,0,0,4,5,1340,0,1945,0,98032,47.4023,-122.273,1340,37703
20150319T000000,265000.0,4,1.5,1240,8158,1.0,0,0,4,7,1110,130,1961,0,98198,47.3716,-122.31,1520,8147
20141114T000000,299000.0,2,1.5,830,1276,2.0,0,0,3,7,830,0,2005,0,98122,47.6175,-122.297,1540,1484
20140911T000000,530000.0,3,2.25,2120,40518,1.0,0,0,3,8,2120,0,1967,0,98075,47.5896,-122.009,2480,13492
20150320T000000,295000.0,2,1.0,720,4125,1.0,0,0,4,6,720,0,1943,0,98106,47.5245,-122.354,1000,6100
20140612T000000,402000.0,3,3.5,1240,1666,2.0,0,0,3,7,1000,240,2008,0,98136,47.5496,-122.388,1110,1027
20150406T000000,395000.0,5,2.5,2820,6305,2.0,0,0,3,8,2820,0,2003,0,98003,47.2616,-122.296,2610,6306
20140515T000000,280000.0,3,1.0,1330,20562,1.5,0,0,3,5,1330,0,1959,0,98045,47.4807,-121.775,1350,20562
20150326T000000,465000.0,2,1.0,1120,4000,1.0,0,0,3,7,1120,0,1926,0,98105,47.6567,-122.327,1620,4000
20150128T000000,175000.0,2,1.0,1410,7000,1.0,0,0,3,7,1410,0,1968,0,98055,47.4908,-122.223,1540,6000
20140801T000000,846000.0,4,3.25,2720,4000,2.0,0,1,3,10,2070,650,2014,0,98118,47.5554,-122.267,1450,4000
20150217T000000,579000.0,3,2.75,2660,223027,1.0,0,0,3,8,1330,1330,1962,2015,98038,47.4127,-122.071,1560,222591
20140725T000000,491500.0,4,2.75,2100,7236,1.0,0,0,3,8,1400,700,1979,0,98034,47.7267,-122.232,1900,7519
20140821T000000,911100.0,4,3.25,3330,33826,2.0,0,0,5,8,3330,0,1924,0,98155,47.7596,-122.275,2580,28707
20140610T000000,608000.0,4,2.75,2490,9714,1.0,0,0,4,8,1400,1090,1983,0,98011,47.7496,-122.201,2060,15300
20140909T000000,445950.0,3,1.75,1300,7800,1.0,0,0,5,7,1300,0,1968,0,98034,47.7321,-122.195,1520,7344
20150323T000000,430000.0,2,1.0,760,7114,1.0,0,0,3,6,760,0,1946,0,98103,47.7005,-122.352,780,7102
20150417T000000,428000.0,3,2.5,1650,2201,3.0,0,0,3,8,1650,0,2007,0,98133,47.7108,-122.333,1650,1965
20150422T000000,1234570.0,2,2.5,2470,609,3.0,0,0,3,11,1910,560,2011,0,98112,47.6182,-122.312,2440,1229
20150430T000000,510000.0,3,2.5,1830,8133,1.0,0,0,3,8,1390,440,1996,0,98028,47.7478,-122.247,2310,11522
20140715T000000,374000.0,4,1.75,2220,15600,1.0,0,0,5,7,1140,1080,1963,0,98056,47.492,-122.166,1670,4800
20140709T000000,215000.0,3,1.0,1200,7280,1.0,0,0,4,7,1200,0,1967,0,98032,47.3724,-122.277,1200,8400
20140923T000000,227950.0,3,1.5,1670,8230,1.0,0,0,5,7,1670,0,1954,0,98001,47.2613,-122.255,2077,4910
20140626T000000,334888.0,3,2.5,1769,7324,2.0,0,0,3,9,1769,0,2012,0,98092,47.3307,-122.188,2502,6017
20150402T000000,545000.0,2,1.5,2340,13380,1.0,0,0,4,7,1280,1060,1954,0,98146,47.5017,-122.377,1490,8100
20141024T000000,675000.0,4,3.0,2780,5000,1.5,0,0,5,7,1710,1070,1919,0,98116,47.5721,-122.381,1150,5000
20141125T000000,559000.0,2,3.0,1650,960,3.0,0,0,3,8,1350,300,2015,0,98103,47.6611,-122.346,1650,3000
20140617T000000,675000.0,6,1.75,2740,6360,1.0,0,3,3,8,1370,1370,1953,0,98146,47.5062,-122.385,2150,6600
20140805T000000,415000.0,3,1.75,2000,8400,1.5,0,0,4,8,2000,0,1959,0,98133,47.7535,-122.334,2000,8400
20150312T000000,539000.0,3,2.0,1800,43995,2.0,0,0,3,8,1800,0,1988,0,98077,47.7585,-122.022,2290,51400
20141003T000000,412000.0,2,1.5,1240,3873,1.0,0,0,4,6,860,380,1909,0,98116,47.5752,-122.388,1240,4336
20150302T000000,585000.0,2,1.0,1110,6000,1.0,0,0,3,7,1010,100,1951,0,98118,47.5632,-122.282,1410,3500
20141211T000000,148900.0,4,1.75,1700,6000,1.0,0,0,3,7,1700,0,1967,0,98002,47.3252,-122.208,1280,6000
20140716T000000,480000.0,4,2.5,3620,16000,2.0,0,0,3,9,3620,0,1976,0,98038,47.3711,-122.06,2590,16000
20140905T000000,275000.0,3,2.0,1380,3500,2.0,0,0,3,7,1380,0,1971,0,98118,47.5558,-122.27,1620,3900
20140722T000000,452000.0,3,2.0,2270,148975,1.0,0,0,4,6,1270,1000,1900,1980,98056,47.5092,-122.195,2210,17388
20150114T000000,465000.0,3,2.5,2714,17936,2.0,0,0,3,9,2714,0,2005,0,98001,47.3185,-122.275,2590,18386
20140602T000000,380000.0,2,1.0,1210,4800,1.0,0,0,3,8,1060,150,1950,0,98108,47.5625,-122.316,1380,4800
20140902T000000,738000.0,5,3.5,2790,16952,2.0,0,2,3,10,1970,820,1991,0,98166,47.4384,-122.347,2980,17281
20150112T000000,419950.0,3,1.75,1770,16909,1.0,0,0,5,8,1770,0,1977,0,98058,47.4458,-122.134,1960,9100
20150325T000000,1070000.0,3,3.25,3730,13264,2.0,0,0,3,9,3730,0,1989,0,98077,47.7246,-122.059,3730,14933
20141015T000000,335000.0,4,2.5,1900,3301,2.0,0,0,3,7,1900,0,2007,0,98178,47.489,-122.249,1960,3379
20140831T000000,380000.0,5,1.75,1320,38125,1.0,0,0,4,7,1120,200,1947,0,98198,47.3937,-122.323,2360,15070
20150219T000000,530000.0,3,2.5,2160,9063,2.0,0,0,3,8,2160,0,1992,0,98133,47.7296,-122.333,2160,9063
20140609T000000,605000.0,3,2.5,2670,47480,2.0,0,3,3,9,2670,0,1981,0,98072,47.7443,-122.114,2760,42800
20140610T000000,659000.0,3,2.5,2510,6320,2.0,0,0,3,9,2510,0,1996,0,98075,47.5868,-122.033,2518,5819
20140508T000000,235000.0,2,1.0,1270,3008,1.0,0,0,4,6,650,620,1923,0,98118,47.5351,-122.279,1270,1514
20141002T000000,315000.0,3,2.5,1570,2865,2.0,0,0,3,7,1570,0,2003,0,98118,47.5412,-122.288,1610,2582
20141006T000000,639000.0,4,2.0,1940,5000,1.0,0,0,4,7,980,960,1910,0,98107,47.6719,-122.369,1940,5000
20150327T000000,342000.0,3,1.0,1980,6450,1.0,0,0,4,6,1120,860,1950,0,98106,47.5291,-122.356,1180,5160
20140625T000000,454000.0,3,1.0,1970,22144,1.0,0,0,4,7,1970,0,1970,0,98065,47.5234,-121.841,1970,13500
20141020T000000,778000.0,3,2.25,2260,33080,1.0,0,0,5,9,1690,570,1974,0,98005,47.6386,-122.183,3020,35291
20140924T000000,649990.0,4,2.25,2130,11900,2.0,0,0,3,9,2130,0,1976,0,98074,47.6408,-122.058,2590,11900
20140926T000000,230000.0,3,1.0,940,10875,1.0,0,0,3,7,940,0,1957,0,98056,47.5121,-122.168,1250,11200
20141111T000000,283000.0,3,2.25,2130,8800,1.0,0,0,3,8,1270,860,1978,0,98030,47.383,-122.168,1960,8075
20150410T000000,625500.0,2,1.0,2160,7439,1.0,0,0,4,6,1300,860,1953,0,98115,47.6981,-122.286,1680,7439
20150429T000000,315000.0,5,1.75,1850,14800,1.5,0,0,3,6,1760,90,1937,0,98168,47.4935,-122.321,1250,14800
20141202T000000,475000.0,4,2.5,2240,7245,1.0,0,0,4,7,1140,1100,1972,0,98034,47.7161,-122.17,1740,7350
20140924T000000,290000.0,3,1.0,1210,33919,1.0,0,0,3,7,1210,0,1954,0,98058,47.4375,-122.184,1640,14910
20140814T000000,342000.0,3,2.5,1740,2226,2.0,0,0,3,8,1320,420,2008,0,98106,47.525,-122.366,1740,1789
20150403T000000,555000.0,3,2.5,2690,4819,2.0,0,0,3,7,2690,0,2004,0,98065,47.5302,-121.849,2360,4829
20140528T000000,266200.0,3,1.5,1430,9600,1.0,0,0,4,7,1430,0,1966,0,98059,47.4737,-122.15,1590,10240
20141023T000000,423000.0,3,1.75,1820,6038,1.0,0,0,4,7,1040,780,1952,0,98126,47.5233,-122.378,1700,6040
20150225T000000,319950.0,2,1.0,1240,5500,1.5,0,0,3,6,1240,0,1921,0,98118,47.5257,-122.263,1520,5500
20140624T000000,2700000.0,5,2.75,3831,13800,2.0,1,4,3,9,3831,0,1959,1980,98040,47.5919,-122.251,3850,36563
20150313T000000,580000.0,2,1.0,860,4013,1.0,0,0,3,7,860,0,1925,0,98103,47.6652,-122.338,1490,4013
20140626T000000,177500.0,3,1.5,1220,6000,1.0,0,0,3,7,1220,0,1968,0,98055,47.4904,-122.222,1660,6000
20150323T000000,249950.0,3,1.5,1450,6875,1.0,0,0,4,7,1450,0,1961,0,98198,47.4205,-122.316,1270,8000
20140516T000000,408200.0,3,2.5,1800,5761,2.0,0,0,4,7,1800,0,1990,0,98106,47.5293,-122.363,1800,5952
20140814T000000,727160.0,7,3.75,2310,5000,2.0,0,0,3,8,2310,0,1984,0,98117,47.6781,-122.376,1360,1552
20150501T000000,550000.0,4,2.5,3220,9328,2.0,0,0,3,8,3220,0,2006,0,98019,47.7273,-121.958,3020,9300
20140703T000000,285000.0,5,2.5,2270,6300,2.0,0,0,3,8,2270,0,1995,0,98092,47.3266,-122.169,2240,7005
20150326T000000,325000.0,2,1.0,1130,6908,1.5,0,0,3,6,1130,0,1945,0,98155,47.745,-122.313,1150,6908
20140716T000000,426000.0,2,1.0,2230,11472,2.0,0,0,3,7,2230,0,1951,0,98133,47.7372,-122.35,1870,8649
20141121T000000,302500.0,4,2.5,1990,5511,2.0,0,0,3,8,1990,0,1994,0,98030,47.3585,-122.191,1850,6031
20140619T000000,380000.0,4,2.25,2150,20181,1.0,0,0,3,7,1090,1060,1963,0,98028,47.7627,-122.245,2150,10480
20150212T000000,375900.0,3,2.0,1824,7120,1.0,0,0,3,9,1824,0,2010,0,98001,47.3457,-122.27,2409,6264
20140521T000000,1130000.0,4,3.25,3810,8519,1.0,0,1,3,10,2680,1130,2007,0,98033,47.699,-122.207,3240,10748
20150422T000000,298000.0,4,2.5,1960,11798,2.0,0,0,3,8,1960,0,1999,0,98092,47.3293,-122.205,2360,11785
20141114T000000,577500.0,3,2.5,2280,10879,2.0,0,0,3,9,2280,0,1984,0,98074,47.6217,-122.034,2400,9536
20140825T000000,3100000.0,3,3.0,3920,13085,2.0,1,4,4,11,3920,0,1996,0,98040,47.5716,-122.204,3450,13287
20150113T000000,460000.0,4,2.0,1960,190357,1.0,0,3,2,8,1960,0,1971,0,98027,47.5538,-121.958,2560,189100
20141126T000000,711800.0,4,2.25,2410,16650,1.0,0,0,4,8,2410,0,1965,0,98006,47.5706,-122.163,2720,11141
20150415T000000,325000.0,3,1.75,2920,10573,1.0,0,0,4,7,2920,0,1964,0,98055,47.4429,-122.195,1560,10572
20141028T000000,439000.0,5,2.0,2610,5009,1.0,0,0,3,7,1710,900,1988,0,98117,47.6969,-122.366,1600,5040
20141229T000000,340895.0,2,1.0,920,8612,1.0,0,0,5,7,920,0,1947,0,98155,47.734,-122.301,1500,7956
20150416T000000,165000.0,3,1.0,1050,5156,1.5,0,0,3,7,1050,0,1919,0,98106,47.5169,-122.358,1050,5502
20150204T000000,675000.0,3,1.75,1710,5913,1.0,0,0,4,8,1120,590,1941,0,98199,47.6481,-122.406,2920,5922
20150505T000000,329000.0,3,1.0,900,9600,1.0,0,0,4,7,900,0,1970,0,98072,47.7423,-122.173,1220,8240
20141014T000000,850000.0,4,3.0,2550,3784,1.5,0,0,4,8,1750,800,1900,0,98103,47.6559,-122.338,2100,4560
20150320T000000,489000.0,4,1.0,1150,5217,1.5,0,0,3,7,1150,0,1951,0,98115,47.6806,-122.287,1220,5217
20150217T000000,425000.0,5,2.5,2840,9425,1.0,0,0,4,7,1590,1250,1962,0,98155,47.7609,-122.297,1900,11600
20140708T000000,1049000.0,4,3.75,4740,126759,2.0,0,0,4,10,4740,0,1991,0,98027,47.4449,-121.979,3060,118047
20150115T000000,291850.0,3,1.5,1060,9711,1.0,0,0,3,7,1060,0,1963,0,98198,47.4095,-122.315,1650,9711
20150421T000000,251000.0,3,1.0,840,4495,1.0,0,0,3,6,840,0,1921,0,98146,47.496,-122.349,1260,7434
20150505T000000,546000.0,3,3.0,1530,9999,1.0,0,0,4,7,1150,380,1983,0,98033,47.6869,-122.186,1530,8556
20140612T000000,280000.0,1,0.75,420,6720,1.0,0,0,3,5,420,0,1922,0,98108,47.552,-122.311,1420,6720
20141028T000000,391265.0,3,2.0,1440,3900,1.0,0,0,3,8,1440,0,2002,0,98053,47.7022,-122.021,1350,3900
20140603T000000,239000.0,3,1.0,1040,6860,2.0,0,0,3,6,1040,0,1942,0,98146,47.5121,-122.375,1030,6512
20141027T000000,120000.0,3,1.0,1260,7500,1.0,0,0,3,6,1260,0,1954,0,98198,47.4191,-122.33,1260,7500
20140829T000000,229000.0,3,1.0,1030,7800,1.0,0,0,3,7,1030,0,1954,0,98168,47.473,-122.324,1630,12664
20150323T000000,823000.0,5,1.75,2640,7722,1.5,0,0,4,7,1650,990,1915,0,98117,47.6802,-122.361,1750,4000
20150116T000000,674000.0,3,3.25,2320,6744,2.0,0,0,3,9,1930,390,2014,0,98125,47.7132,-122.293,1700,6744
20150225T000000,484950.0,3,2.25,1670,5004,2.0,0,0,3,8,1670,0,1987,0,98029,47.5688,-122.017,1850,5276
20140820T000000,395000.0,2,2.0,1960,4018,1.0,0,0,5,7,980,980,1950,0,98108,47.5629,-122.32,1240,4641
20140709T000000,321500.0,1,1.0,730,1942,1.0,0,0,3,7,730,0,2008,0,98144,47.5939,-122.299,1020,2183
20140515T000000,512500.0,3,2.5,1840,2875,2.0,0,0,4,7,1840,0,1997,0,98116,47.562,-122.393,1240,5750
20141223T000000,390000.0,3,1.75,2092,250905,1.0,0,0,3,7,2092,0,1981,0,98022,47.2664,-122.027,2092,217800
20141120T000000,329000.0,3,2.25,2450,6500,2.0,0,0,4,8,2450,0,1985,0,98030,47.3739,-122.172,2200,6865
20150428T000000,512000.0,2,2.0,1270,3881,1.0,0,0,4,6,610,660,1926,0,98105,47.6694,-122.298,1370,5000
20140513T000000,225000.0,3,1.0,1040,6535,1.0,0,0,3,6,1040,0,1947,0,98168,47.4906,-122.306,1100,6535
20140703T000000,439990.0,3,2.5,1930,1348,2.0,0,0,3,8,1300,630,2005,0,98199,47.6513,-122.384,1630,6000
20140804T000000,285650.0,3,1.0,1040,8199,1.0,0,0,3,7,1040,0,1953,0,98155,47.7348,-122.302,1420,8200
20140624T000000,683500.0,3,1.5,1820,5756,1.5,0,0,3,7,1640,180,1946,0,98119,47.6479,-122.367,1760,6169
20140805T000000,399950.0,3,2.25,1360,1041,2.0,0,0,3,8,1094,266,2006,0,98117,47.6925,-122.375,1522,1382
20140821T000000,490000.0,4,2.5,2120,7820,1.0,0,0,3,8,1280,840,1975,0,98052,47.6743,-122.145,2350,8605
20141014T000000,669950.0,3,3.0,2330,1944,2.5,0,0,3,8,1950,380,2014,0,98027,47.5446,-122.016,2290,1407
20141219T000000,750000.0,4,2.25,3140,12150,2.0,0,0,3,9,3140,0,1979,0,98074,47.6361,-122.047,2370,12054
20141202T000000,420000.0,2,1.0,2100,4480,1.0,0,0,5,7,1400,700,1908,0,98126,47.574,-122.372,1570,4400
20150420T000000,188200.0,3,1.0,1260,7265,1.0,0,0,4,7,1260,0,1954,0,98002,47.2979,-122.224,940,7200
20150505T000000,865000.0,4,2.5,2580,10631,2.0,0,2,4,9,2580,0,1992,0,98033,47.6993,-122.206,4220,10631
20141105T000000,635000.0,4,2.5,4260,36360,1.5,0,0,4,8,4100,160,1935,0,98155,47.764,-122.302,2430,17888
20150218T000000,380000.0,4,2.5,2320,10079,2.0,0,0,3,7,2320,0,1994,0,98038,47.3828,-122.026,2010,7438
20150224T000000,875000.0,4,1.75,2180,9726,1.0,0,0,4,9,2180,0,1966,0,98040,47.5359,-122.233,2560,10244
20140904T000000,540000.0,4,2.5,2710,9248,2.0,0,0,3,7,2710,0,2011,0,98065,47.5164,-121.875,2710,5000
20150223T000000,300000.0,3,3.0,2850,9375,1.0,0,0,3,8,2240,610,1977,0,98055,47.4655,-122.209,1800,9375
20140522T000000,482000.0,5,2.25,2230,9600,1.0,0,0,3,8,1320,910,1978,0,98077,47.7466,-122.076,2080,9760
20150420T000000,395000.0,5,2.5,2070,9600,1.0,0,0,3,7,1270,800,1962,0,98146,47.4997,-122.364,1950,7800
20140911T000000,845950.0,5,2.75,4450,9600,2.0,0,0,3,9,3650,800,2014,0,98011,47.7336,-122.21,4000,9750
20140723T000000,778000.0,3,2.0,1840,6000,2.0,0,0,5,7,1720,120,1946,0,98033,47.6828,-122.207,1390,6000
